der,izq
"138,04",113.4795408070166
"138,791",112.7266807321394
"139,531",111.9737094191997
"140,259",111.22064458499187
"140,973",110.46750607919192
"141,673",109.7123331528964
"142,358",108.95514587470588
"143,027",108.19398681161528
"143,68",107.42886433866371
"144,318",106.65879873575602
"144,94",105.88281900894846
"145,547",105.09992158041054
"146,14",104.31109890184015
"146,718",103.515363219101
"147,281",102.7136734161849
"147,828",101.90603058789384
"148,357",101.09339233161481
"148,865",100.27575857634723
"149,35",99.45311266561414
"149,807",98.62741714205525
"150,232",97.79865397351011
"150,623",96.96782782884998
"150,975",96.13492040708864
"151,284",95.30093616462005
"151,548",94.46686287719616
"151,764",93.63172511670032
"151,929",92.79651123317078
"152,042",91.9622092451992
"152,102",91.12885021684349
"152,107",90.29742241108471
"152,057",89.46695083783774
"151,952",88.63743455639224
"151,793",87.81185839835494
"151,579",86.98726770829619
"151,313",86.16661490297058
"150,995",85.3489249627013
"150,627",84.53421346316168
"150,212",83.72445911624106
"149,752",82.91868710748288
"149,248",82.1178698047098
"148,704",81.32299552102425
"148,123",80.53510177848682
"147,506",79.75512711802232
"146,857",78.98311863397227
"146,179",78.22004775599144
"145,473",77.46888135962591
"144,743",76.72964895008592
"143,992",76.0043105244731
"143,22",75.29386849726116
"142,431",74.5993253277538
"141,626",73.9216834966203
"140,809",73.26095580858271
"139,98",72.61911851582846
"139,141",71.99420492670379
"138,294",71.38824183392411
"137,44",70.79825769299748
"136,581",70.2242849671786
"135,717",69.66436065265901
"134,848",69.11751276549737
"133,976",68.58178025500476
"133,101",68.05815577882659
"132,224",67.54370547159736
"131,344",67.04037957915159
"130,462",66.54920298198971
"129,578",66.07210723466594
"128,693",65.61008192964778
"127,807",65.16804180834882
"126,92",64.74893577247856
"126,034",64.3547050056552
"125,149",63.989318630328874
"124,266",63.65568861569828
"123,386",63.355818499329146
"122,508",63.09268516742285
"121,635",62.8673021377388
"120,765",62.68165693002365
"119,9",62.536813543990746
"119,038",62.433804206215534
"118,18",62.37265572589475
"117,325",62.35540846781783
"116,472",62.380127738737215
"115,621",62.447833548174195
"114,771",62.55857292495352
"113,921",62.71038130649826
"113,07",62.90527089703844
"112,217",63.1402882759021
"111,362",63.416440672681325
"110,504",63.732738989680065
"109,643",64.08822766500327
"108,779",64.48287548479799
"107,912",64.91472089978294
"107,044",65.38277658877352
"106,175",65.88701218696242
"105,307",66.4244937197831
"104,442",66.99517537031134
"103,58",67.59709714517348
"102,725",68.22826692383644
"101,877",68.88768276100235
"101,038",69.5733694602827
"100,209",70.28232966610062
"99,3898",71.01455238595199
"98,5824",71.76608362002165
"97,7869",72.53589046834568
"97,0035",73.32199925789303
"96,2324",74.12339343263508
"95,4734",74.93608683722623
"94,7264",75.761059468387
"93,9911",76.59630429831743
"93,2672",77.43979788192333
"92,5542",78.29253533146971
"91,852",79.15148574641155
"91,1602",80.01861667919313
"90,4787",80.8909289091995
"89,8074",81.769399375517
"89,1464",82.65297491872639
"88,4958",83.54167425110599
"87,8561",84.43348697823939
"87,2275",85.32838256737067
"86,6109",86.22538974533414
"86,0067",87.12347165041798
"85,4158",88.02167378271659
"84,839",88.91895966767096
"84,2769",89.8143586603426
"83,7302",90.70587779586741
"83,1994",91.59352059051385
"82,6848",92.47626747062235
"82,1866",93.35412147464896
"81,7049",94.22508936979375
"81,24",95.08915787770145
